LineId,Type,Timestamp,Content,EventId,EventTemplate,ParameterList
198,CRED_DISP,(1643018941.983:2371),"pid=29125 uid=0 auid=0 ses=327 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29125', 'auid=0', ""ses=327 msg='op=PAM:setcred""]"
199,USER_END,(1643018941.983:2372),"pid=29125 uid=0 auid=0 ses=327 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29125', 'auid=0', ""ses=327 msg='op=PAM:session_close""]"
200,SERVICE_START,(1643018952.967:2373),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
201,SERVICE_STOP,(1643018952.967:2374),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
202,USER_ACCT,(1643019422.013:2375),"pid=29205 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
203,CRED_ACQ,(1643019422.017:2376),"pid=29205 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
204,LOGIN,(1643019422.017:2377),pid=29205 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=328 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29205', 'ses=328']"
205,USER_START,(1643019422.021:2378),"pid=29205 uid=0 auid=0 ses=328 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=0', ""ses=328 msg='op=PAM:session_open""]"
206,CRED_DISP,(1643019422.033:2379),"pid=29205 uid=0 auid=0 ses=328 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=0', ""ses=328 msg='op=PAM:setcred""]"
207,USER_END,(1643019422.033:2380),"pid=29205 uid=0 auid=0 ses=328 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29205', 'auid=0', ""ses=328 msg='op=PAM:session_close""]"
208,USER_ACCT,(1643020741.058:2381),"pid=29213 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
209,CRED_ACQ,(1643020741.058:2382),"pid=29213 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
210,LOGIN,(1643020741.062:2383),pid=29213 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=329 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29213', 'ses=329']"
211,USER_START,(1643020741.062:2384),"pid=29213 uid=0 auid=0 ses=329 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=0', ""ses=329 msg='op=PAM:session_open""]"
212,CRED_DISP,(1643020741.070:2385),"pid=29213 uid=0 auid=0 ses=329 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=0', ""ses=329 msg='op=PAM:setcred""]"
213,USER_END,(1643020741.070:2386),"pid=29213 uid=0 auid=0 ses=329 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29213', 'auid=0', ""ses=329 msg='op=PAM:session_close""]"
214,SERVICE_START,(1643020752.626:2387),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
215,SERVICE_STOP,(1643020752.626:2388),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
216,USER_ACCT,(1643022541.094:2389),"pid=29290 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
217,CRED_ACQ,(1643022541.094:2390),"pid=29290 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
218,LOGIN,(1643022541.098:2391),pid=29290 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=330 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29290', 'ses=330']"
219,USER_START,(1643022541.102:2392),"pid=29290 uid=0 auid=0 ses=330 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=0', ""ses=330 msg='op=PAM:session_open""]"
220,CRED_DISP,(1643022541.106:2393),"pid=29290 uid=0 auid=0 ses=330 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=0', ""ses=330 msg='op=PAM:setcred""]"
221,USER_END,(1643022541.106:2394),"pid=29290 uid=0 auid=0 ses=330 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29290', 'auid=0', ""ses=330 msg='op=PAM:session_close""]"
222,SERVICE_START,(1643022552.885:2395),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
223,SERVICE_STOP,(1643022552.885:2396),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
224,USER_ACCT,(1643023021.120:2397),"pid=29363 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
225,CRED_ACQ,(1643023021.124:2398),"pid=29363 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
226,LOGIN,(1643023021.124:2399),pid=29363 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=331 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29363', 'ses=331']"
227,USER_START,(1643023021.136:2400),"pid=29363 uid=0 auid=0 ses=331 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=0', ""ses=331 msg='op=PAM:session_open""]"
228,CRED_DISP,(1643023021.176:2401),"pid=29363 uid=0 auid=0 ses=331 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=0', ""ses=331 msg='op=PAM:setcred""]"
229,USER_END,(1643023021.176:2402),"pid=29363 uid=0 auid=0 ses=331 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29363', 'auid=0', ""ses=331 msg='op=PAM:session_close""]"
230,SERVICE_START,(1643023733.012:2403),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-tmpfiles-clean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=systemd-tmpfiles-clean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
231,SERVICE_STOP,(1643023733.012:2404),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=systemd-tmpfiles-clean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=systemd-tmpfiles-clean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
232,SERVICE_START,(1643023864.102:2405),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apt-daily comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=apt-daily"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
233,SERVICE_STOP,(1643023864.102:2406),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=apt-daily comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=apt-daily"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
234,USER_ACCT,(1643024341.197:2407),"pid=29473 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
235,CRED_ACQ,(1643024341.197:2408),"pid=29473 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
236,LOGIN,(1643024341.197:2409),pid=29473 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=332 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29473', 'ses=332']"
237,USER_START,(1643024341.205:2410),"pid=29473 uid=0 auid=0 ses=332 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=0', ""ses=332 msg='op=PAM:session_open""]"
238,CRED_DISP,(1643024341.209:2411),"pid=29473 uid=0 auid=0 ses=332 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=0', ""ses=332 msg='op=PAM:setcred""]"
239,USER_END,(1643024341.209:2412),"pid=29473 uid=0 auid=0 ses=332 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29473', 'auid=0', ""ses=332 msg='op=PAM:session_close""]"
240,SERVICE_START,(1643024353.128:2413),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
241,SERVICE_STOP,(1643024353.128:2414),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
242,USER_ACCT,(1643026141.232:2415),"pid=29550 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
243,CRED_ACQ,(1643026141.232:2416),"pid=29550 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
244,LOGIN,(1643026141.232:2417),pid=29550 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=333 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29550', 'ses=333']"
245,USER_START,(1643026141.236:2418),"pid=29550 uid=0 auid=0 ses=333 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=0', ""ses=333 msg='op=PAM:session_open""]"
246,CRED_DISP,(1643026141.240:2419),"pid=29550 uid=0 auid=0 ses=333 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=0', ""ses=333 msg='op=PAM:setcred""]"
247,USER_END,(1643026141.240:2420),"pid=29550 uid=0 auid=0 ses=333 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29550', 'auid=0', ""ses=333 msg='op=PAM:session_close""]"
248,SERVICE_START,(1643026152.620:2421),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
249,SERVICE_STOP,(1643026152.620:2422),"pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=phpsessionclean comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",d5100b13,<*> uid=0 auid=4294967295 ses=4294967295 <*> <*> <*> hostname=? addr=? <*> res=success',"['pid=1', ""msg='unit=phpsessionclean"", 'comm=""systemd"" exe=""/lib/systemd/systemd""', 'terminal=?']"
250,USER_ACCT,(1643026621.254:2423),"pid=29623 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:accounting""]"
251,CRED_ACQ,(1643026621.254:2424),"pid=29623 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=4294967295', ""ses=4294967295 msg='op=PAM:setcred""]"
252,LOGIN,(1643026621.258:2425),pid=29623 uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 ses=334 res=1,b7f8f4ff,<*> uid=0 old-auid=4294967295 auid=0 tty=(none) old-ses=4294967295 <*> res=1,"['pid=29623', 'ses=334']"
253,USER_START,(1643026621.258:2426),"pid=29623 uid=0 auid=0 ses=334 msg='op=PAM:session_open acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=0', ""ses=334 msg='op=PAM:session_open""]"
254,CRED_DISP,(1643026621.262:2427),"pid=29623 uid=0 auid=0 ses=334 msg='op=PAM:setcred acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=0', ""ses=334 msg='op=PAM:setcred""]"
255,USER_END,(1643026621.262:2428),"pid=29623 uid=0 auid=0 ses=334 msg='op=PAM:session_close acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",97f26892,"<*> uid=0 <*> <*> <*> acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'","['pid=29623', 'auid=0', ""ses=334 msg='op=PAM:session_close""]"
